ATF	1.0
8	11     
"AcquisitionMode=Episodic Stimulation"
"Comment="
"YTop=1000"
"YBottom=-1000"
"SyncTimeUnits=12.5"
"SweepStartTimesMS=0.000,3000.000,6000.000,9000.000,12000.000,15000.000,18000.000,21000.000,24000.000,27000.000"
"SignalsExported=V1prim"
"Signals="	"V1prim"	"V1prim"	"V1prim"	"V1prim"	"V1prim"	"V1prim"	"V1prim"	"V1prim"	"V1prim"	"V1prim"
"Time (s)"	"Trace #1 (mV)"	"Trace #2 (mV)"	"Trace #3 (mV)"	"Trace #4 (mV)"	"Trace #5 (mV)"	"Trace #6 (mV)"	"Trace #7 (mV)"	"Trace #8 (mV)"	"Trace #9 (mV)"	"Trace #10 (mV)"
0.27875	-34.3018	-28.9001	-17.8223	-27.71	-17.8833	-25.9094	-19.8975	-26.8555	-24.231	-21.8506
0.2788	-34.3323	-28.9001	-17.8223	-27.7405	-17.9138	-25.9094	-19.8975	-26.7944	-24.2615	-21.8506
0.27885	-34.2712	-28.8696	-17.8223	-27.771	-17.9443	-25.9094	-19.989	-26.8249	-24.292	-21.8506
0.2789	-34.3018	-28.9307	-17.7917	-27.7405	-17.9138	-25.9094	-19.928	-26.8249	-24.2615	-21.8811
0.27895	-34.2712	-28.9001	-17.8223	-27.71	-17.9138	-25.9399	-19.9585	-26.8249	-24.3225	-21.8506
0.279	-34.3018	-28.9001	-17.8223	-27.71	-17.9443	-25.9094	-19.9585	-26.8249	-24.3225	-21.9116
0.27905	-34.2407	-28.9307	-17.8223	-27.6794	-17.9443	-25.8789	-19.9585	-26.8249	-24.3225	-21.8201
0.2791	-34.3018	-28.9001	-17.8528	-27.7405	-17.9749	-25.9399	-19.8975	-26.8555	-24.353	-21.8506
0.27915	-34.2712	-28.9001	-17.8528	-27.71	-17.9749	-25.9094	-19.8975	-26.886	-24.3225	-21.8201
0.2792	-34.3018	-28.9001	-17.8833	-27.71	-17.9749	-25.9094	-19.9585	-26.8555	-24.3225	-21.8201
0.27925	-34.2712	-28.8696	-17.8223	-27.6489	-18.0054	-25.9399	-19.9585	-26.8249	-24.353	-21.8506
0.2793	-34.2407	-28.9307	-17.8833	-27.6794	-18.0359	-25.9094	-19.989	-26.8249	-24.353	-21.8506
0.27935	-34.2407	-28.9001	-17.8223	-27.71	-18.0359	-25.9399	-19.989	-26.8555	-24.3835	-21.8811
0.2794	-34.2712	-28.8391	-17.8223	-27.6794	-18.0054	-25.9399	-19.989	-26.886	-24.3225	-21.8506
0.27945	-34.2407	-28.9001	-17.8528	-27.6794	-18.0359	-25.9705	-19.989	-26.8249	-24.353	-21.8506
0.2795	-34.2102	-28.8696	-17.8528	-27.71	-18.0359	-25.9705	-19.989	-26.8249	-24.3225	-21.8811
0.27955	-34.2712	-28.9001	-17.8528	-27.6794	-18.0664	-25.9705	-19.989	-26.8249	-24.3225	-21.8811
0.2796	-34.2407	-28.9307	-17.8223	-27.6489	-18.0664	-25.9705	-20.0195	-26.8249	-24.353	-21.8506
0.27965	-34.2712	-28.9307	-17.8528	-27.6489	-18.0359	-25.9094	-20.0195	-26.7944	-24.4141	-21.8506
0.2797	-34.2407	-28.9001	-17.8528	-27.6794	-18.0054	-25.9399	-20.05	-26.8555	-24.3835	-21.8506
0.27975	-34.2102	-28.9001	-17.8528	-27.71	-18.0664	-25.9399	-20.0806	-26.7944	-24.353	-21.9421
0.2798	-34.2102	-28.9307	-17.8528	-27.6794	-18.0054	-25.9705	-20.1111	-26.8249	-24.353	-21.9116
0.27985	-34.2407	-28.8696	-17.8528	-27.6489	-18.0664	-25.9399	-20.0806	-26.8555	-24.3225	-21.9727
0.2799	-34.2102	-28.8696	-17.8528	-27.71	-18.0359	-25.9094	-20.1416	-26.7944	-24.353	-21.9727
0.27995	-34.1797	-28.9001	-17.8223	-27.6794	-18.0359	-25.9399	-20.0806	-26.8249	-24.3835	-21.9727
0.28	-34.1492	-28.9001	-17.8223	-27.6794	-18.0054	-25.9399	-20.1721	-26.8555	-24.292	-21.9727
0.28005	-34.1797	-28.9001	-17.8528	-27.71	-18.0359	-25.9705	-20.1111	-26.8555	-24.353	-21.9727
0.2801	-34.1797	-28.8696	-17.8528	-27.6184	-18.0359	-25.9399	-20.1721	-26.8555	-24.353	-21.9727
0.28015	-34.1492	-28.8696	-17.8528	-27.6184	-18.0664	-25.9705	-20.1111	-26.8555	-24.353	-21.9727
0.2802	-34.1492	-28.8391	-17.8528	-27.6794	-18.0969	-25.9705	-20.2026	-26.8249	-24.3835	-22.0032
0.28025	-34.1797	-28.8696	-17.8528	-27.6489	-18.0969	-25.9705	-20.2026	-26.8555	-24.4141	-21.9727
0.2803	-34.1797	-28.9001	-17.8528	-27.6489	-18.0664	-25.9705	-20.1416	-26.8249	-24.3835	-21.9727
0.28035	-34.2407	-28.8696	-17.8833	-27.6794	-18.0664	-25.9399	-20.2026	-26.886	-24.3835	-22.0032
0.2804	-34.2102	-28.9001	-17.8833	-27.6489	-18.0969	-25.9399	-20.1721	-26.8555	-24.3835	-21.9727
0.28045	-34.1492	-28.9001	-17.8528	-27.5879	-18.0664	-25.9399	-20.2332	-26.8555	-24.4141	-21.9727
0.2805	-34.1797	-28.9307	-17.8833	-27.6184	-18.0969	-25.9705	-20.1721	-26.8555	-24.4446	-21.9727
0.28055	-34.1797	-28.9001	-17.9138	-27.6184	-18.158	-25.9094	-20.1721	-26.8249	-24.3835	-22.0032
0.2806	-34.2102	-28.9001	-17.9138	-27.5879	-18.158	-25.9399	-20.1416	-26.8555	-24.4141	-22.0642
0.28065	-34.1797	-28.8696	-17.9138	-27.6184	-18.158	-25.9094	-20.2026	-26.9165	-24.4141	-22.0642
0.2807	-34.1492	-28.8696	-17.8833	-27.6184	-18.158	-25.9399	-20.2026	-26.8555	-24.4446	-22.0337
0.28075	-34.1186	-28.9001	-17.8833	-27.6184	-18.1885	-25.8789	-20.2332	-26.8249	-24.4141	-22.0642
0.2808	-34.1186	-28.9001	-17.8833	-27.6489	-18.1274	-25.8484	-20.2637	-26.8555	-24.4141	-22.0337
0.28085	-34.1797	-28.9307	-17.8833	-27.5879	-18.158	-25.8789	-20.2332	-26.8249	-24.4446	-22.0947
0.2809	-34.1186	-28.8696	-17.9138	-27.6184	-18.1885	-25.9399	-20.2637	-26.8249	-24.4141	-22.0642
0.28095	-34.1797	-28.8696	-17.8833	-27.6489	-18.1885	-25.8789	-20.2332	-26.8555	-24.4446	-22.0947
0.281	-34.1492	-28.8391	-17.8833	-27.6489	-18.1885	-25.9094	-20.2332	-26.8249	-24.4751	-22.0642
0.28105	-34.1492	-28.8696	-17.8833	-27.5879	-18.1885	-25.9094	-20.2332	-26.8249	-24.4446	-22.0947
0.2811	-34.1797	-28.9001	-17.8833	-27.6184	-18.2495	-25.9399	-20.2332	-26.8555	-24.4446	-22.1252
0.28115	-34.1186	-28.8696	-17.8833	-27.6184	-18.1885	-25.9094	-20.2637	-26.8555	-24.4446	-22.1558
0.2812	-34.1797	-28.9001	-17.8528	-27.6184	-18.219	-25.8789	-20.3247	-26.886	-24.4751	-22.1558
0.28125	-34.1186	-28.8696	-17.8528	-27.6489	-18.2495	-25.8789	-20.2332	-26.8555	-24.4751	-22.0642
0.2813	-34.0881	-28.9001	-17.8528	-27.5879	-18.28	-25.9094	-20.2942	-26.8249	-24.4751	-22.0642
0.28135	-34.0881	-28.9307	-17.8833	-27.6184	-18.219	-25.9094	-20.2942	-26.8555	-24.4751	-22.0947
0.2814	-34.0881	-28.9001	-17.8833	-27.6184	-18.219	-25.9094	-20.3247	-26.8249	-24.5056	-22.0947
0.28145	-34.1492	-28.9001	-17.8833	-27.5879	-18.2495	-25.9399	-20.3247	-26.886	-24.4751	-22.0947
0.2815	-34.0881	-28.9001	-17.9138	-27.5879	-18.2495	-25.9399	-20.3247	-26.886	-24.4751	-22.0947
0.28155	-34.0881	-28.8696	-17.9443	-27.5269	-18.2495	-26.001	-20.2942	-26.886	-24.4751	-22.1558
0.2816	-34.0881	-28.9001	-17.9138	-27.5879	-18.28	-25.9094	-20.3247	-26.886	-24.4751	-22.1558
0.28165	-34.0881	-28.9307	-17.9138	-27.5574	-18.28	-25.9399	-20.3247	-26.886	-24.5056	-22.1252
0.2817	-34.1186	-28.9307	-17.9138	-27.5574	-18.2495	-25.9399	-20.3857	-26.9165	-24.5056	-22.1558
0.28175	-34.0881	-28.9307	-17.9138	-27.5879	-18.28	-25.9705	-20.3857	-26.8555	-24.5056	-22.1863
0.2818	-34.1186	-28.9001	-17.9749	-27.5574	-18.2495	-25.9705	-20.3247	-26.886	-24.4751	-22.1558
0.28185	-34.1186	-28.9612	-17.9443	-27.5574	-18.3105	-25.9399	-20.3552	-26.8555	-24.4751	-22.1252
0.2819	-34.0576	-28.9307	-17.9443	-27.5269	-18.28	-25.9399	-20.4163	-26.8555	-24.5056	-22.1863
0.28195	-34.0576	-28.9307	-17.9443	-27.5574	-18.3105	-25.9399	-20.3857	-26.8555	-24.5056	-22.1863
0.282	-34.0576	-28.9307	-17.9749	-27.5269	-18.28	-26.001	-20.4468	-26.8555	-24.5361	-22.1863
0.28205	-34.1186	-28.9307	-17.9443	-27.5574	-18.28	-25.9705	-20.4163	-26.886	-24.4751	-22.2168
0.2821	-34.0881	-28.9612	-17.9749	-27.5879	-18.3105	-25.9094	-20.4468	-26.8249	-24.4446	-22.1863
0.28215	-34.0881	-28.9001	-18.0054	-27.5574	-18.28	-25.9399	-20.4468	-26.8249	-24.4751	-22.2473
0.2822	-34.0881	-28.9001	-17.9749	-27.6184	-18.3105	-25.9399	-20.4773	-26.8249	-24.4751	-22.2473
0.28225	-34.0881	-28.9307	-18.0054	-27.5574	-18.3105	-25.9399	-20.4773	-26.8249	-24.5361	-22.2168
0.2823	-34.0576	-28.9307	-18.0054	-27.5879	-18.3716	-26.001	-20.5383	-26.8249	-24.4751	-22.2168
0.28235	-34.0576	-28.9307	-18.0054	-27.5879	-18.3411	-25.9094	-20.5078	-26.8249	-24.5056	-22.2473
0.2824	-34.0271	-28.9612	-17.9749	-27.5879	-18.3411	-25.9094	-20.5078	-26.8249	-24.5056	-22.2473
0.28245	-34.0576	-28.9307	-17.9443	-27.5879	-18.3105	-25.9399	-20.5078	-26.8555	-24.5056	-22.2168
0.2825	-34.0881	-28.8696	-17.9749	-27.5574	-18.28	-25.9705	-20.5078	-26.8249	-24.4446	-22.2778
0.28255	-34.0576	-28.9001	-18.0054	-27.5574	-18.28	-26.001	-20.5078	-26.8249	-24.5056	-22.1863
0.2826	-34.0881	-28.9001	-17.9749	-27.5269	-18.28	-26.001	-20.4773	-26.7944	-24.4751	-22.2168
0.28265	-34.0271	-28.9307	-18.0359	-27.5574	-18.28	-26.001	-20.5383	-26.7944	-24.5056	-22.2778
0.2827	-34.0576	-28.9307	-17.9749	-27.5574	-18.3105	-26.0315	-20.5688	-26.8249	-24.5056	-22.2778
0.28275	-34.0271	-28.9307	-18.0359	-27.5269	-18.3411	-26.0315	-20.5688	-26.7639	-24.5056	-22.2473
0.2828	-34.0271	-28.9917	-18.0359	-27.5269	-18.3411	-26.001	-20.5688	-26.7944	-24.5361	-22.2778
0.28285	-34.0576	-28.9612	-17.9749	-27.5574	-18.3105	-26.0315	-20.6299	-26.7639	-24.5361	-22.2778
0.2829	-34.0576	-28.9612	-18.0054	-27.5269	-18.3411	-26.001	-20.5994	-26.7639	-24.5361	-22.3083
0.28295	-34.0271	-28.9612	-18.0664	-27.4963	-18.3411	-26.001	-20.5994	-26.7639	-24.5666	-22.3389
0.283	-34.0271	-28.9612	-18.0359	-27.4963	-18.3716	-25.9705	-20.5688	-26.7334	-24.5361	-22.3083
0.28305	-34.0271	-28.9612	-18.0664	-27.5269	-18.3716	-26.001	-20.5994	-26.7944	-24.5056	-22.3083
0.2831	-34.0576	-28.9307	-18.0664	-27.4658	-18.3411	-25.9705	-20.6299	-26.7944	-24.5972	-22.3694
0.28315	-34.0576	-28.9307	-18.0664	-27.5269	-18.3411	-25.9705	-20.5688	-26.7944	-24.5056	-22.3389
0.2832	-34.0576	-28.9307	-18.0664	-27.5269	-18.3411	-25.9399	-20.5688	-26.7334	-24.5056	-22.3389
0.28325	-34.0271	-28.9307	-18.0664	-27.5269	-18.4021	-25.9399	-20.6299	-26.7639	-24.5666	-22.3389
0.2833	-34.0576	-28.9307	-18.0359	-27.5574	-18.3716	-25.9705	-20.6299	-26.7639	-24.5361	-22.3389
0.28335	-34.0881	-28.9612	-18.0359	-27.5269	-18.4021	-25.9705	-20.6299	-26.7334	-24.5666	-22.3389
0.2834	-34.0271	-28.9612	-18.0969	-27.4963	-18.4021	-25.9399	-20.5994	-26.7029	-24.5666	-22.3694
0.28345	-34.0271	-28.9612	-18.0664	-27.5269	-18.3716	-25.9399	-20.6299	-26.7334	-24.5666	-22.3389
0.2835	-34.0271	-28.9307	-18.0969	-27.5269	-18.4021	-25.9705	-20.6299	-26.7029	-24.5972	-22.3694
0.28355	-33.9966	-28.9612	-18.0664	-27.4963	-18.3716	-25.9705	-20.6299	-26.7334	-24.5972	-22.3694
0.2836	-33.9355	-28.9612	-18.1274	-27.4658	-18.3411	-26.0315	-20.7214	-26.7639	-24.5666	-22.3999
0.28365	-33.9661	-28.9307	-18.0664	-27.4963	-18.3411	-26.001	-20.6909	-26.7639	-24.5666	-22.3694
0.2837	-33.9661	-28.9612	-18.0664	-27.4963	-18.3716	-26.001	-20.6909	-26.7944	-24.6277	-22.3694
0.28375	-33.9966	-28.9612	-18.0969	-27.4353	-18.3716	-25.9399	-20.6604	-26.7029	-24.5666	-22.4304
0.2838	-33.9966	-28.9307	-18.0664	-27.4353	-18.4326	-26.001	-20.6604	-26.7334	-24.5972	-22.3999
0.28385	-34.0271	-28.9001	-18.0664	-27.4353	-18.4631	-25.9399	-20.6909	-26.7334	-24.5972	-22.3999
0.2839	-33.9966	-28.9612	-18.0969	-27.4658	-18.4631	-25.9705	-20.6909	-26.6724	-24.5972	-22.4304
0.28395	-33.9661	-28.9612	-18.0969	-27.4963	-18.4326	-26.0315	-20.7214	-26.6418	-24.5972	-22.4304
0.284	-33.9355	-28.9612	-18.0969	-27.4353	-18.4631	-26.001	-20.7214	-26.7029	-24.6277	-22.4304
0.28405	-33.9966	-28.9307	-18.0664	-27.4353	-18.4631	-26.001	-20.7214	-26.6724	-24.5972	-22.4304
0.2841	-33.9355	-28.9612	-18.0969	-27.4048	-18.5242	-26.001	-20.6909	-26.6724	-24.6277	-22.4609
0.28415	-33.9355	-28.9612	-18.0969	-27.4048	-18.4631	-25.9705	-20.7214	-26.7334	-24.5972	-22.4915
0.2842	-33.9661	-28.9612	-18.0969	-27.4353	-18.4631	-26.0315	-20.752	-26.7029	-24.5972	-22.4304
0.28425	-33.9661	-28.9917	-18.1274	-27.4353	-18.4937	-26.0315	-20.752	-26.7029	-24.5972	-22.4609
0.2843	-33.9661	-28.9307	-18.0664	-27.4353	-18.4631	-26.0315	-20.752	-26.7639	-24.5972	-22.4915
0.28435	-33.9966	-28.9001	-18.0969	-27.4048	-18.4631	-26.001	-20.752	-26.7029	-24.6582	-22.4609
0.2844	-33.9661	-28.9917	-18.0969	-27.4658	-18.4631	-26.0315	-20.7825	-26.6724	-24.6582	-22.4915
0.28445	-33.9661	-28.9001	-18.0969	-27.4963	-18.4631	-26.0315	-20.813	-26.7334	-24.5972	-22.4915
0.2845	-33.905	-28.9612	-18.0664	-27.4658	-18.4326	-26.001	-20.7825	-26.6724	-24.6277	-22.4915
0.28455	-33.9661	-28.9612	-18.0969	-27.4048	-18.4631	-26.0315	-20.7825	-26.6724	-24.6277	-22.4915
0.2846	-33.9966	-28.9612	-18.0969	-27.4048	-18.4631	-26.001	-20.813	-26.6724	-24.6277	-22.4915
0.28465	-33.9355	-28.9307	-18.0664	-27.4048	-18.4937	-26.001	-20.7825	-26.6724	-24.6277	-22.522
0.2847	-33.9355	-28.9612	-18.0664	-27.4353	-18.4937	-25.9705	-20.752	-26.6724	-24.6582	-22.522
0.28475	-33.9661	-28.9917	-18.0664	-27.4048	-18.4937	-25.9705	-20.8435	-26.6724	-24.6277	-22.522
0.2848	-33.905	-28.9917	-18.158	-27.4353	-18.5547	-26.0315	-20.813	-26.6724	-24.6582	-22.522
0.28485	-33.905	-29.0222	-18.1274	-27.4353	-18.4937	-26.001	-20.813	-26.7029	-24.6582	-22.5525
0.2849	-33.9355	-28.9612	-18.0969	-27.4353	-18.5242	-26.001	-20.874	-26.7029	-24.6277	-22.5525
0.28495	-33.905	-29.0222	-18.0969	-27.4658	-18.5547	-25.9705	-20.813	-26.6724	-24.6277	-22.583
0.285	-33.8745	-28.9917	-18.1274	-27.4658	-18.5242	-26.001	-20.874	-26.6724	-24.6582	-22.5525
0.28505	-33.9355	-28.9917	-18.1274	-27.4658	-18.5547	-26.0315	-20.874	-26.6418	-24.6277	-22.644
0.2851	-33.905	-28.9917	-18.0969	-27.4353	-18.5242	-26.001	-20.874	-26.6724	-24.5972	-22.6135
0.28515	-33.8745	-28.9917	-18.0969	-27.4353	-18.5242	-26.0315	-20.874	-26.6724	-24.5972	-22.6135
0.2852	-33.8745	-28.9612	-18.1274	-27.4048	-18.5547	-26.001	-20.9045	-26.6724	-24.6277	-22.583
0.28525	-33.8745	-28.9612	-18.1274	-27.4353	-18.5242	-26.0315	-20.9045	-26.6724	-24.6277	-22.644
0.2853	-33.844	-28.9917	-18.1274	-27.4353	-18.4937	-26.0315	-20.9045	-26.6418	-24.5972	-22.6135
0.28535	-33.8745	-28.9917	-18.1274	-27.4353	-18.5547	-26.0315	-20.874	-26.6418	-24.6277	-22.6135
0.2854	-33.8135	-28.9612	-18.1274	-27.4658	-18.5547	-26.0315	-20.9045	-26.6418	-24.6582	-22.6135
0.28545	-33.844	-28.9917	-18.158	-27.4353	-18.5547	-26.001	-20.9351	-26.6113	-24.6582	-22.644
0.2855	-33.844	-28.9612	-18.158	-27.4353	-18.5242	-26.0315	-20.9351	-26.6113	-24.6277	-22.6746
0.28555	-33.844	-28.9917	-18.1274	-27.4658	-18.5547	-26.062	-20.9656	-26.6113	-24.6582	-22.644
0.2856	-33.8745	-28.9612	-18.1885	-27.4353	-18.5852	-26.001	-20.9351	-26.6113	-24.6887	-22.6746
0.28565	-33.8745	-28.9917	-18.158	-27.4353	-18.5852	-26.001	-20.9656	-26.5808	-24.6582	-22.7051
0.2857	-33.8745	-28.9917	-18.1274	-27.4353	-18.5547	-26.0315	-20.9656	-26.5808	-24.6582	-22.7051
0.28575	-33.8135	-29.0222	-18.1274	-27.4353	-18.5547	-26.0315	-20.9961	-26.6113	-24.6887	-22.644
0.2858	-33.8135	-28.9917	-18.0969	-27.4658	-18.5242	-26.001	-20.9961	-26.6113	-24.7192	-22.6746
0.28585	-33.844	-28.9917	-18.158	-27.4353	-18.5852	-26.062	-20.9656	-26.5808	-24.6277	-22.7051
0.2859	-33.8745	-28.9612	-18.1274	-27.4048	-18.5547	-26.001	-20.9656	-26.6418	-24.6887	-22.7356
0.28595	-33.844	-29.0222	-18.158	-27.4353	-18.5852	-26.001	-20.9656	-26.6113	-24.6887	-22.6746
0.286	-33.844	-28.9612	-18.0969	-27.4048	-18.5852	-26.0315	-20.9961	-26.5808	-24.6887	-22.7051
0.28605	-33.844	-28.9917	-18.1885	-27.3743	-18.6157	-26.001	-20.9961	-26.6418	-24.6277	-22.7051
0.2861	-33.844	-28.9612	-18.158	-27.3743	-18.5852	-26.001	-21.0266	-26.6113	-24.6582	-22.7661
0.28615	-33.8135	-29.0222	-18.1274	-27.3743	-18.5852	-26.0315	-20.9961	-26.6113	-24.6887	-22.7051
0.2862	-33.844	-28.9917	-18.158	-27.3743	-18.6462	-26.001	-21.0266	-26.5808	-24.7192	-22.7051
0.28625	-33.8135	-29.0222	-18.158	-27.4353	-18.6157	-26.001	-21.0266	-26.6418	-24.6582	-22.7356
0.2863	-33.8135	-29.0222	-18.219	-27.4048	-18.6462	-26.0315	-21.0266	-26.6113	-24.6887	-22.7356
0.28635	-33.783	-29.0222	-18.219	-27.4353	-18.6157	-26.0315	-21.0266	-26.5808	-24.7192	-22.7661
0.2864	-33.783	-29.0527	-18.1885	-27.3743	-18.6462	-26.0315	-21.0571	-26.5503	-24.7192	-22.7661
0.28645	-33.8135	-29.0222	-18.158	-27.4048	-18.6768	-26.0315	-21.0571	-26.6113	-24.7192	-22.7051
0.2865	-33.7524	-29.0222	-18.158	-27.4353	-18.7073	-26.0315	-21.0571	-26.5503	-24.7192	-22.7356
0.28655	-33.8135	-29.0527	-18.1885	-27.3743	-18.6768	-26.001	-21.0571	-26.5503	-24.6582	-22.7051
0.2866	-33.783	-28.9917	-18.158	-27.4353	-18.7378	-26.0315	-21.0876	-26.5503	-24.6887	-22.7356
0.28665	-33.844	-29.0527	-18.158	-27.3743	-18.7073	-26.062	-21.0876	-26.5808	-24.7192	-22.7051
0.2867	-33.8135	-28.9917	-18.158	-27.3743	-18.6768	-26.0315	-21.0876	-26.5198	-24.6887	-22.7051
0.28675	-33.8135	-29.0527	-18.158	-27.4048	-18.6768	-26.0315	-21.1182	-26.5198	-24.6887	-22.7356
0.2868	-33.783	-29.0222	-18.1885	-27.3743	-18.7073	-26.001	-21.0876	-26.5503	-24.6887	-22.7356
0.28685	-33.8135	-29.0222	-18.158	-27.4048	-18.7378	-26.001	-21.1487	-26.5198	-24.7498	-22.7966
0.2869	-33.783	-29.0833	-18.158	-27.3743	-18.6768	-26.0315	-21.1487	-26.5198	-24.7192	-22.7661
0.28695	-33.8135	-29.0833	-18.1885	-27.4048	-18.7073	-26.0315	-21.1487	-26.4893	-24.6887	-22.7966
0.287	-33.7524	-29.0527	-18.158	-27.3743	-18.7073	-26.0315	-21.1182	-26.5503	-24.7192	-22.7661
0.28705	-33.7524	-29.0222	-18.158	-27.4048	-18.6768	-26.062	-21.1182	-26.4893	-24.6887	-22.7966
0.2871	-33.783	-29.0222	-18.158	-27.4353	-18.7073	-26.062	-21.1182	-26.5198	-24.7498	-22.7661
0.28715	-33.783	-29.0527	-18.1885	-27.4048	-18.7073	-26.062	-21.1182	-26.5198	-24.7192	-22.8882
0.2872	-33.7524	-29.0527	-18.158	-27.4048	-18.7073	-26.0925	-21.1182	-26.5198	-24.7192	-22.8577
0.28725	-33.7524	-29.0222	-18.1885	-27.4353	-18.7378	-26.062	-21.1487	-26.4893	-24.7498	-22.8577
0.2873	-33.7524	-29.0527	-18.219	-27.4048	-18.7683	-26.0315	-21.1182	-26.5198	-24.7498	-22.8577
0.28735	-33.7524	-29.0222	-18.1885	-27.4048	-18.7378	-26.062	-21.1792	-26.4587	-24.7498	-22.8577
0.2874	-33.7219	-29.0833	-18.219	-27.4048	-18.7378	-26.0315	-21.1182	-26.4893	-24.7192	-22.8577
0.28745	-33.7219	-29.0527	-18.219	-27.4048	-18.7378	-26.0925	-21.1792	-26.4587	-24.7498	-22.8577
0.2875	-33.7524	-29.0833	-18.158	-27.3743	-18.6768	-26.001	-21.1487	-26.4282	-24.7498	-22.8577
0.28755	-33.7524	-29.0222	-18.1885	-27.3743	-18.7378	-26.0315	-21.1792	-26.4587	-24.7498	-22.8577
0.2876	-33.7219	-29.0527	-18.219	-27.3743	-18.7683	-26.001	-21.1792	-26.4587	-24.7498	-22.8882
0.28765	-33.7219	-29.0833	-18.1885	-27.3743	-18.7378	-26.001	-21.2402	-26.4893	-24.7192	-22.8577
0.2877	-33.7524	-29.0833	-18.158	-27.3743	-18.7683	-26.001	-21.1792	-26.4587	-24.6887	-22.8882
0.28775	-33.7219	-29.1443	-18.158	-27.3743	-18.7683	-26.001	-21.2097	-26.4893	-24.7192	-22.9187
0.2878	-33.7219	-29.1138	-18.158	-27.3437	-18.7683	-26.001	-21.2402	-26.4893	-24.7192	-22.8577
0.28785	-33.7219	-29.0833	-18.158	-27.3743	-18.7683	-26.062	-21.2402	-26.4893	-24.7803	-22.9187
0.2879	-33.7219	-29.0833	-18.158	-27.4048	-18.7988	-26.001	-21.2402	-26.5198	-24.7803	-22.9187
0.28795	-33.6914	-29.0833	-18.1274	-27.3743	-18.7378	-26.0315	-21.2097	-26.4893	-24.7803	-22.9187
0.288	-33.6914	-29.0527	-18.158	-27.3743	-18.7988	-26.0315	-21.2402	-26.4893	-24.8108	-22.9492
0.28805	-33.7524	-29.0833	-18.158	-27.3743	-18.8293	-26.001	-21.2097	-26.4587	-24.7803	-22.9187
0.2881	-33.7219	-29.1138	-18.1885	-27.3743	-18.8293	-26.001	-21.2402	-26.5198	-24.8108	-22.9187
0.28815	-33.7219	-29.1138	-18.158	-27.3743	-18.8293	-26.001	-21.2402	-26.4587	-24.8718	-22.9492
0.2882	-33.6914	-29.1138	-18.1885	-27.3437	-18.8599	-26.0315	-21.2402	-26.4587	-24.7803	-22.9187
0.28825	-33.7219	-29.0833	-18.1885	-27.3437	-18.8293	-25.9705	-21.2708	-26.4587	-24.7498	-22.9492
0.2883	-33.6609	-29.0833	-18.158	-27.3437	-18.8293	-26.001	-21.2402	-26.4587	-24.7498	-22.9797
0.28835	-33.6914	-29.1138	-18.1885	-27.3132	-18.8293	-26.062	-21.2402	-26.4587	-24.7498	-22.9797
0.2884	-33.6914	-29.0833	-18.158	-27.3437	-18.8599	-26.0315	-21.2708	-26.4587	-24.7498	-22.9797
0.28845	-33.6609	-29.1138	-18.1885	-27.3743	-18.8599	-26.001	-21.3318	-26.4282	-24.7803	-22.9797
0.2885	-33.6914	-29.1138	-18.219	-27.3743	-18.8293	-26.001	-21.2708	-26.4587	-24.7803	-22.9797
0.28855	-33.6609	-29.1138	-18.2495	-27.4048	-18.8904	-26.001	-21.3318	-26.4587	-24.7803	-22.9797
0.2886	-33.6609	-29.0833	-18.219	-27.3743	-18.8293	-26.001	-21.3013	-26.4587	-24.7803	-23.0103
0.28865	-33.6914	-29.1138	-18.2495	-27.3437	-18.8599	-25.9705	-21.3318	-26.4282	-24.7498	-23.0408
0.2887	-33.6609	-29.0527	-18.219	-27.3743	-18.8904	-25.9399	-21.2708	-26.4587	-24.8108	-23.0103
0.28875	-33.6914	-29.0833	-18.219	-27.4048	-18.8599	-25.9705	-21.3013	-26.4282	-24.7498	-23.0103
0.2888	-33.6914	-29.0833	-18.1885	-27.3437	-18.8599	-25.9705	-21.2708	-26.4282	-24.7498	-23.0408
0.28885	-33.6304	-29.0833	-18.1885	-27.3437	-18.8599	-25.9705	-21.2708	-26.4282	-24.7498	-23.0103
0.2889	-33.6609	-29.1138	-18.2495	-27.3743	-18.9209	-25.9399	-21.3013	-26.4282	-24.8108	-23.0408
0.28895	-33.6609	-29.0527	-18.2495	-27.3437	-18.8599	-26.001	-21.2708	-26.3977	-24.8718	-23.0713
0.289	-33.6304	-29.1138	-18.219	-27.3437	-18.8599	-25.9705	-21.3013	-26.4282	-24.8413	-23.0408
0.28905	-33.6609	-29.1138	-18.219	-27.3437	-18.8904	-25.9705	-21.2708	-26.4282	-24.8108	-23.0103
0.2891	-33.6304	-29.1443	-18.2495	-27.2827	-18.7988	-25.9705	-21.3013	-26.3977	-24.8108	-22.9797
0.28915	-33.6304	-29.1443	-18.3105	-27.3132	-18.8904	-26.0315	-21.3013	-26.4282	-24.7803	-23.0408
0.2892	-33.5998	-29.1443	-18.28	-27.3132	-18.8599	-26.001	-21.3318	-26.4282	-24.7803	-23.0103
0.28925	-33.6304	-29.1748	-18.28	-27.3132	-18.8904	-26.0315	-21.3013	-26.3977	-24.8413	-23.0103
0.2893	-33.6304	-29.1443	-18.28	-27.2827	-18.8599	-26.001	-21.3623	-26.3977	-24.7803	-23.0408
0.28935	-33.6304	-29.1748	-18.28	-27.3132	-18.8904	-26.0315	-21.3928	-26.3672	-24.7803	-23.0103
