run,current_uA_cm2,fraction,group,seeds,rate_hz_mean,rate_hz_seed_sd,block_mean,block_seed_sd,late_voltage_mV_mean,late_voltage_mV_seed_sd,h_available_mean,h_available_seed_sd,synaptic_inward_uA_cm2_mean,synaptic_inward_uA_cm2_seed_sd,cv_normalized_mean,cv_normalized_seed_sd,cs_normalized_mean,cs_normalized_seed_sd,optical_alpha_half_mean,optical_alpha_half_seed_sd
block_uncoupled,20,0.25,control,1,65.80000305175781,0.0,0.0,0.0,-55.29115295410156,0.0,0.34433192014694214,0.0,0.0,0.0,1.0014648315254253,0.0,nan,0.0,nan,0.0
block_uncoupled,20,0.5,all,1,85.55000305175781,0.0,0.0,0.0,-51.22551345825195,0.0,0.26764512062072754,0.0,0.0,0.0,1.3539663457397462,0.0,nan,0.0,nan,0.0
block_uncoupled,20,0.5,KD,1,105.30000305175781,0.0,0.0,0.0,-47.112693786621094,0.0,0.1911228448152542,0.0,0.0,0.0,1.7072357050014206,0.0,nan,0.0,nan,0.0
block_uncoupled,20,0.5,control,1,65.80000305175781,0.0,0.0,0.0,-55.33832550048828,0.0,0.34416741132736206,0.0,0.0,0.0,1.0006968716343616,0.0,nan,0.0,nan,0.0
block_uncoupled,20,0.75,all,1,95.55000305175781,0.0,0.0,0.0,-49.183738708496094,0.0,0.22906756401062012,0.0,0.0,0.0,1.5335024368686898,0.0,nan,0.0,nan,0.0
block_uncoupled,20,0.75,KD,1,105.66666412353516,0.0,0.0,0.0,-47.07728576660156,0.0,0.18968605995178223,0.0,0.0,0.0,1.7136227379521483,0.0,nan,0.0,nan,0.0
block_uncoupled,20,0.75,control,1,65.19999694824219,0.0,0.0,0.0,-55.503082275390625,0.0,0.347212016582489,0.0,0.0,0.0,0.9931413039308935,0.0,nan,0.0,nan,0.0
block_uncoupled,20,1,all,1,105.4000015258789,0.0,0.0,0.0,-47.06809997558594,0.0,0.1900499165058136,0.0,0.0,0.0,1.7104819921616872,0.0,nan,0.0,nan,0.0
block_uncoupled,20,1,KD,1,105.4000015258789,0.0,0.0,0.0,-47.06809997558594,0.0,0.1900499165058136,0.0,0.0,0.0,1.7104819921616872,0.0,nan,0.0,nan,0.0
block_uncoupled,120,0,all,1,89.5,0.0,0.0,0.0,-42.50396728515625,0.0,0.07652796804904938,0.0,0.0,0.0,1.0,0.0,nan,0.0,nan,0.0
block_uncoupled,120,0,control,1,89.5,0.0,0.0,0.0,-42.50396728515625,0.0,0.07652796804904938,0.0,0.0,0.0,1.0,0.0,nan,0.0,nan,0.0
block_uncoupled,120,0.25,all,1,75.55000305175781,0.0,0.2,0.0,-40.991851806640625,0.0,0.0660499781370163,0.0,0.0,0.0,1.0675295309142163,0.0,nan,0.0,nan,0.0
block_uncoupled,120,0.25,KD,1,20.600000381469727,0.0,0.8,0.0,-36.53681945800781,0.0,0.03625939413905144,0.0,0.0,0.0,1.2581556776252467,0.0,nan,0.0,nan,0.0
block_uncoupled,120,0.25,control,1,93.86666870117188,0.0,0.0,0.0,-42.476871490478516,0.0,0.07598017156124115,0.0,0.0,0.0,1.0039874458117104,0.0,nan,0.0,nan,0.0
